Protocol,Source IP,Source Port,Destination IP,Destination Port,Start Time,End Time,Duration,NAT IP,NAT Port,Device,UserID,SubscriberID,CustName,Address,Email,Phone,Alt-Phone,CustID,IP Type,Latitude,Longitude,B-Phone,B-SubscriberID,B-CustName
TCP,95.142.252.230,56676,21.152.110.46,5060,2025-08-27-07:12:27,2025-08-27-07:18:12,345,95.142.252.230,0,BRAS-005,user0177,SUB100177,Aadhya Reddy,"19, Link Road, Bengaluru, India",aadhya.reddy984@yahoo.com,916593252500,916593252921,CUST200177,dynamic,13.00365,77.60159,+917870553870,SUB606169,Myra Rao
UDP,100.111.211.49,15116,212.85.155.115,53,2025-08-23-10:23:53,2025-08-23-10:24:43,50,6.66.180.27,51843,CGNAT-004,user0209,SUB100209,Arjun Reddy,"170, Church Street, Lucknow, India",arjun.reddy444@gmail.com,919167014508,919167014935,CUST200209,dynamic,26.84463,80.98681,+917886976658,404459408860924,Riya Reddy
ICMP,192.168.193.211,0,54.39.191.43,0,2025-08-24-17:45:04,2025-08-24-17:52:00,416,97.53.244.51,56807,BRAS-003,user0223,SUB100223,Saanvi Reddy,"206, JLN Marg, Jaipur, India",saanvi.reddy527@yahoo.com,917993056164,917993056408,CUST200223,dynamic,26.94442,75.77736,+917439728294,404451872904915,Aarav Sharma
TCP,100.127.52.214,36225,134.103.76.136,443,2025-08-29-12:06:56,2025-08-29-12:09:33,157,151.17.150.201,39549,BRAS-008,user0105,SUB100105,Aarav Iyer,"135, Ring Road, Lucknow, India",aarav.iyer175@example.in,918169409749,918169409309,CUST200105,dynamic,26.87418,80.90641,+919292562961,SUB147075,Aarohi Chopra
TCP,10.204.79.233,10856,168.177.225.168,80,2025-08-23-22:16:22,2025-08-23-22:19:37,195,45.3.159.148,47191,CGNAT-002,user0063,SUB100063,Ira Tiwari,"103, Gandhi Path, Chennai, India",ira.tiwari868@example.in,918891783908,918891783700,CUST200063,static,13.1266,80.23504,+917111698343,404452663208523,Sai Khan
TCP,84.129.26.213,30705,194.108.105.121,22,2025-08-24-17:43:15,2025-08-24-17:43:53,38,84.129.26.213,0,CGNAT-002,user0226,SUB100226,Aarohi Sharma,"196, Bannerghatta Rd, Jaipur, India",aarohi.sharma289@gmail.com,919180919015,919180919144,CUST200226,dynamic,26.97093,75.84961,+918794631538,SUB320725,Ira Kumar
TCP,192.168.85.10,42066,39.153.147.155,22,2025-08-28-05:34:39,2025-08-28-05:36:20,101,29.32.51.114,11413,BRAS-001,user0280,SUB100280,Aadhya Das,"22, Bannerghatta Rd, Pune, India",aadhya.das345@outlook.com,917206799813,917206799462,CUST200280,static,18.51828,73.86673,+918739605302,404456109840603,Aadhya Pillai
UDP,172.28.143.15,27752,204.203.159.104,53,2025-08-28-21:24:41,2025-08-28-21:26:01,80,71.215.53.26,51592,CGNAT-002,user0018,SUB100018,Sara Das,"94, MG Road, Jaipur, India",sara.das316@gmail.com,919801128059,919801128262,CUST200018,dynamic,26.90898,75.7621,+919834877445,,Aadhya Shah
TCP,10.114.147.210,45442,186.152.177.233,443,2025-08-26-20:45:50,2025-08-26-20:48:40,170,19.62.117.11,37658,BRAS-007,user0279,SUB100279,Aditya Tiwari,"145, Park Street, Delhi, India",aditya.tiwari553@yahoo.com,916556613906,916556613480,CUST200279,dynamic,28.57657,77.18234,+919559365930,,Aditya Rao
TCP,192.168.87.2,63359,132.201.126.27,443,2025-08-24-05:31:58,2025-08-24-05:35:25,207,19.1.74.250,3444,BRAS-005,user0117,SUB100117,Aadhya Khan,"180, Station Rd, Hyderabad, India",aadhya.khan353@example.in,919908740640,919908740910,CUST200117,static,17.36313,78.46708,,,Sai Chopra
TCP,172.31.150.248,48906,78.94.118.158,443,2025-08-24-06:45:19,2025-08-24-06:46:38,79,149.12.4.34,34860,CGNAT-005,user0042,SUB100042,Krishna Sharma,"37, Station Rd, Mumbai, India",krishna.sharma847@yahoo.com,917447134936,917447134832,CUST200042,static,19.04012,72.89231,+916503137432,,Diya Jain
TCP,100.114.225.41,50189,107.232.7.169,5060,2025-08-24-06:56:28,2025-08-24-07:00:16,228,204.123.248.68,7958,BRAS-001,user0202,SUB100202,Ira Das,"130, Park Street, Hyderabad, India",ira.das604@gmail.com,918625753260,918625753323,CUST200202,static,17.40064,78.47872,+917553634399,SUB517674,Krishna Tiwari
TCP,192.168.166.191,28232,160.101.131.23,443,2025-08-29-21:09:48,2025-08-29-21:12:00,132,166.135.193.64,50543,CGNAT-002,user0273,SUB100273,Aarav Gupta,"242, Church Street, Chennai, India",aarav.gupta80@yahoo.com,919170586509,919170586801,CUST200273,static,13.0888,80.24044,,,Arjun Gupta
ICMP,10.35.226.69,0,173.103.134.247,0,2025-08-25-18:43:46,2025-08-25-18:47:02,196,54.217.146.165,21936,CGNAT-002,user0053,SUB100053,Reyansh Singh,"74, JLN Marg, Chennai, India",reyansh.singh923@example.in,916969379237,916969379740,CUST200053,static,13.0542,80.26053,+919393225399,404452889074262,Ira Shah
TCP,10.23.125.186,19527,44.166.199.36,5223,2025-08-28-14:34:22,2025-08-28-14:36:41,139,117.220.27.33,7542,BRAS-001,user0269,SUB100269,Myra Gupta,"179, Bannerghatta Rd, Delhi, India",myra.gupta556@yahoo.com,918857306524,918857306778,CUST200269,static,28.54207,77.1854,+919346523803,,Vihaan Chopra
TCP,100.96.185.199,43632,66.213.140.158,22,2025-08-23-09:54:10,2025-08-23-09:56:22,132,7.131.46.215,34289,BRAS-007,user0158,SUB100158,Aarav Pandey,"153, Station Rd, Ahmedabad, India",aarav.pandey654@example.in,918389836403,918389836613,CUST200158,static,23.0245,72.55048,+917321461287,,Aditya Verma
UDP,124.235.224.158,9827,44.125.60.176,22885,2025-08-26-17:59:55,2025-08-26-18:00:02,7,124.235.224.158,0,CGNAT-005,user0117,SUB100117,Aadhya Khan,"180, Station Rd, Hyderabad, India",aadhya.khan353@example.in,919908740640,919908740910,CUST200117,static,17.36313,78.46708,+918845846560,SUB696497,Anika Mehta
ICMP,54.96.193.149,0,198.153.78.73,0,2025-08-29-21:23:03,2025-08-29-21:25:22,139,54.96.193.149,0,BRAS-003,user0147,SUB100147,Sara Singh,"176, Bannerghatta Rd, Ahmedabad, India",sara.singh419@example.in,919422579050,919422579236,CUST200147,dynamic,23.01539,72.5767,+916928811697,404458627686599,
UDP,10.205.16.109,34609,11.241.184.253,53,2025-08-23-21:31:39,2025-08-23-21:34:09,150,77.239.26.106,16289,CGNAT-005,user0001,SUB100001,Sai Reddy,"68, MG Road, Mumbai, India",sai.reddy619@yahoo.com,918026542351,918026542615,CUST200001,dynamic,19.09851,72.90592,+918592100740,SUB283125,Diya Tiwari
UDP,100.85.21.182,34618,30.3.194.68,53,2025-08-25-04:25:29,2025-08-25-04:27:30,121,197.119.201.232,25652,BRAS-002,user0232,SUB100232,Ishita Bose,"119, JLN Marg, Kolkata, India",ishita.bose138@yahoo.com,919930848872,919930848639,CUST200232,static,22.53908,88.35014,+918528156451,SUB741040,
UDP,100.81.223.159,40239,26.211.248.97,23868,2025-08-29-05:48:24,2025-08-29-05:51:23,179,118.112.107.9,11911,CGNAT-002,user0286,SUB100286,Reyansh Gupta,"78, Church Street, Bengaluru, India",reyansh.gupta641@yahoo.com,919800384576,919800384055,CUST200286,dynamic,12.97946,77.56761,+917536300615,404459649556554,Diya Tiwari
TCP,100.83.201.111,15258,175.160.55.92,5060,2025-08-28-03:53:30,2025-08-28-03:55:45,135,99.60.239.157,1507,BRAS-005,user0188,SUB100188,Aarav Tiwari,"106, Nehru Marg, Lucknow, India",aarav.tiwari899@yahoo.com,919162299911,919162299148,CUST200188,dynamic,26.84055,80.88609,+917190153904,,Vihaan Reddy
UDP,10.114.161.16,2135,180.8.60.40,53,2025-08-28-05:07:02,2025-08-28-05:11:43,281,201.91.107.95,50254,CGNAT-005,user0159,SUB100159,Saanvi Iyer,"237, MG Road, Lucknow, India",saanvi.iyer41@outlook.com,917696582710,917696582104,CUST200159,dynamic,26.87639,80.91085,+917323172733,404455588983096,Ayaan Mishra
ICMP,134.160.65.147,0,223.117.131.184,0,2025-08-29-19:24:29,2025-08-29-19:26:21,112,134.160.65.147,0,BRAS-011,user0117,SUB100117,Aadhya Khan,"180, Station Rd, Hyderabad, India",aadhya.khan353@example.in,919908740640,919908740910,CUST200117,static,17.36313,78.46708,,404456604480207,Myra Mishra
UDP,172.16.99.7,2616,97.140.208.27,53,2025-08-27-04:44:37,2025-08-27-04:45:53,76,106.29.0.127,15353,CGNAT-004,user0035,SUB100035,Ira Gupta,"153, Nehru Marg, Hyderabad, India",ira.gupta902@yahoo.com,919996507527,919996507545,CUST200035,static,17.34673,78.4527,+916712035606,404459869049296,Diya Reddy
UDP,100.69.185.61,38145,147.37.194.48,16701,2025-08-27-08:12:03,2025-08-27-08:16:07,244,141.160.202.152,59232,BRAS-004,user0105,SUB100105,Aarav Iyer,"135, Ring Road, Lucknow, India",aarav.iyer175@example.in,918169409749,918169409309,CUST200105,dynamic,26.87418,80.90641,+919351912283,404451930501324,
UDP,4.195.37.237,64828,154.26.118.157,31446,2025-08-24-06:35:07,2025-08-24-06:37:46,159,4.195.37.237,0,BRAS-011,user0265,SUB100265,Myra Gupta,"50, Nehru Marg, Delhi, India",myra.gupta186@example.in,918647570512,918647570461,CUST200265,dynamic,28.60305,77.18077,,SUB146674,Aditya Gupta
TCP,100.119.132.41,11254,19.61.202.72,80,2025-08-28-16:20:22,2025-08-28-16:23:17,175,163.33.181.75,12158,BRAS-002,user0147,SUB100147,Sara Singh,"176, Bannerghatta Rd, Ahmedabad, India",sara.singh419@example.in,919422579050,919422579236,CUST200147,dynamic,23.01539,72.5767,+916639692650,SUB371265,Aarohi Patel
UDP,10.213.32.17,1344,99.94.235.128,25468,2025-08-25-14:06:32,2025-08-25-14:08:14,102,152.196.224.162,21453,BRAS-003,user0248,SUB100248,Aarohi Verma,"67, Station Rd, Ahmedabad, India",aarohi.verma120@example.in,918894769735,918894769790,CUST200248,dynamic,22.96756,72.56133,+917104266386,SUB175827,Saanvi Verma
TCP,60.120.242.95,54498,119.38.13.237,443,2025-08-26-05:12:00,2025-08-26-05:14:30,150,60.120.242.95,0,CGNAT-005,user0157,SUB100157,Diya Bose,"142, Ring Road, Kolkata, India",diya.bose255@gmail.com,919311219656,919311219234,CUST200157,dynamic,22.59744,88.355,+918467201647,SUB505925,Ira Reddy
TCP,192.168.93.78,47751,1.215.230.179,5223,2025-08-26-07:27:10,2025-08-26-07:29:32,142,12.110.202.252,46644,CGNAT-001,user0172,SUB100172,Vivaan Reddy,"227, Park Street, Kolkata, India",vivaan.reddy457@yahoo.com,916296670662,916296670324,CUST200172,static,22.62109,88.302,+917883120215,404458765565503,Aadhya Singh
TCP,172.21.204.121,63592,107.212.156.126,443,2025-08-28-11:50:58,2025-08-28-11:53:16,138,6.248.12.52,8366,BRAS-003,user0248,SUB100248,Aarohi Verma,"67, Station Rd, Ahmedabad, India",aarohi.verma120@example.in,918894769735,918894769790,CUST200248,dynamic,22.96756,72.56133,,404455483080371,Saanvi Shah
TCP,192.168.96.188,17031,170.96.252.159,5061,2025-08-29-12:18:12,2025-08-29-12:19:16,64,30.152.172.224,32831,BRAS-004,user0094,SUB100094,Krishna Pandey,"206, JLN Marg, Delhi, India",krishna.pandey479@yahoo.com,917258313237,917258313589,CUST200094,static,28.57286,77.25853,+916345266098,404456211868007,
TCP,172.16.120.23,30064,221.109.84.17,80,2025-08-23-21:21:12,2025-08-23-21:24:15,183,151.120.122.2,26963,BRAS-005,user0115,SUB100115,Myra Singh,"235, Ring Road, Mumbai, India",myra.singh80@yahoo.com,919956878339,919956878878,CUST200115,static,19.0321,72.85998,+919870987349,404459433745321,Aditya Mehta
TCP,10.122.78.104,42817,145.43.13.60,80,2025-08-24-15:16:38,2025-08-24-15:17:46,68,79.52.205.1,7142,CGNAT-003,user0039,SUB100039,Vihaan Pandey,"148, MG Road, Ahmedabad, India",vihaan.pandey76@example.in,916947775204,916947775116,CUST200039,static,23.04127,72.56212,,SUB510567,Myra Singh
TCP,172.25.3.244,53148,169.51.16.117,443,2025-08-25-13:10:35,2025-08-25-13:10:58,23,12.197.113.55,15592,CGNAT-005,user0280,SUB100280,Aadhya Das,"22, Bannerghatta Rd, Pune, India",aadhya.das345@outlook.com,917206799813,917206799462,CUST200280,static,18.51828,73.86673,+917130458870,404458340040148,Ira Mishra
ICMP,172.25.174.33,0,179.219.174.71,0,2025-08-29-01:00:26,2025-08-29-01:03:57,211,25.230.224.251,39562,BRAS-010,user0175,SUB100175,Myra Mehta,"61, Ring Road, Hyderabad, India",myra.mehta181@outlook.com,918932133480,918932133965,CUST200175,dynamic,17.39605,78.5121,+916495352447,,
TCP,172.26.232.26,24654,182.159.76.167,5060,2025-08-27-15:40:29,2025-08-27-15:41:26,57,96.143.198.243,33014,BRAS-008,user0051,SUB100051,Arjun Verma,"162, Nehru Marg, Ahmedabad, India",arjun.verma241@gmail.com,919459615865,919459615809,CUST200051,static,23.01181,72.59353,+918543289447,404452381254563,Vivaan Jain
TCP,192.168.100.47,64272,147.218.3.2,5060,2025-08-27-23:03:04,2025-08-27-23:04:12,68,92.219.105.145,1380,CGNAT-001,user0077,SUB100077,Aadhya Nair,"154, MG Road, Kolkata, India",aadhya.nair696@yahoo.com,917037788925,917037788466,CUST200077,dynamic,22.57099,88.41694,+919354146762,,Saanvi Sharma
TCP,92.90.101.200,34504,183.243.144.0,5222,2025-08-27-14:08:42,2025-08-27-14:10:25,103,92.90.101.200,0,BRAS-010,user0037,SUB100037,Myra Mehta,"56, Bannerghatta Rd, Mumbai, India",myra.mehta197@outlook.com,918685574443,918685574351,CUST200037,dynamic,19.08027,72.89841,,404458271193667,Sai Khan
TCP,10.25.1.152,51013,5.113.17.152,5222,2025-08-28-07:46:38,2025-08-28-07:49:52,194,128.131.94.54,7941,BRAS-006,user0225,SUB100225,Arjun Sharma,"162, Gandhi Path, Lucknow, India",arjun.sharma462@example.in,919501102481,919501102346,CUST200225,dynamic,26.84277,80.95666,+919689531830,SUB244672,Aarohi Jain
ICMP,100.126.143.251,0,103.237.128.94,0,2025-08-24-00:34:33,2025-08-24-00:37:39,186,89.26.69.98,7915,BRAS-004,user0134,SUB100134,Arjun Das,"143, JLN Marg, Mumbai, India",arjun.das460@example.in,919551104754,919551104212,CUST200134,dynamic,19.07759,72.8777,+917918839529,,Ira Shah
TCP,196.0.201.37,23899,87.242.156.64,5061,2025-08-29-21:03:28,2025-08-29-21:06:16,168,196.0.201.37,0,BRAS-006,user0013,SUB100013,Diya Das,"246, JLN Marg, Delhi, India",diya.das59@outlook.com,919234309805,919234309097,CUST200013,static,28.62987,77.21996,,SUB956966,Reyansh Yadav
TCP,100.94.72.67,53610,102.183.198.86,5061,2025-08-29-14:15:08,2025-08-29-14:16:20,72,162.77.171.135,24244,BRAS-006,user0138,SUB100138,Aarohi Singh,"197, JLN Marg, Kolkata, India",aarohi.singh699@outlook.com,919547935646,919547935193,CUST200138,static,22.54971,88.33053,+917225522354,,Riya Chopra
TCP,192.168.253.218,40614,88.132.209.241,443,2025-08-26-19:35:07,2025-08-26-19:35:53,46,50.63.88.212,49086,CGNAT-005,user0021,SUB100021,Saanvi Nair,"156, JLN Marg, Mumbai, India",saanvi.nair447@yahoo.com,919850142940,919850142965,CUST200021,static,19.05603,72.88466,+919430076589,404456965080218,Sai Tiwari
UDP,172.16.41.156,1253,20.144.176.51,53,2025-08-29-08:16:41,2025-08-29-08:19:49,188,36.102.24.3,59237,CGNAT-002,user0258,SUB100258,Ayaan Reddy,"25, Station Rd, Chennai, India",ayaan.reddy106@example.in,918987622023,918987622132,CUST200258,dynamic,13.10275,80.25005,,404451143392885,Aditya Singh
UDP,192.168.58.61,25704,64.165.62.53,53,2025-08-27-05:11:38,2025-08-27-05:12:35,57,72.200.60.4,32998,CGNAT-005,user0203,SUB100203,Saanvi Das,"141, Nehru Marg, Delhi, India",saanvi.das127@example.in,916648909010,916648909167,CUST200203,dynamic,28.61037,77.23389,+918716593588,SUB987415,Myra Khan
UDP,100.124.2.168,15303,93.3.15.140,26102,2025-08-25-13:24:21,2025-08-25-13:25:53,92,75.161.147.224,23117,CGNAT-001,user0149,SUB100149,Ayaan Tiwari,"222, Station Rd, Delhi, India",ayaan.tiwari450@gmail.com,918807836134,918807836745,CUST200149,static,28.5612,77.21884,+917336804314,SUB487186,Aadhya Nair
TCP,10.12.187.204,41473,184.9.197.250,5061,2025-08-25-12:44:47,2025-08-25-12:47:02,135,37.40.96.64,42189,BRAS-010,user0246,SUB100246,Muhammad Sharma,"4, Station Rd, Pune, India",muhammad.sharma531@outlook.com,917920530214,917920530566,CUST200246,static,18.51181,73.87032,+918726434990,SUB674913,Reyansh Rao
TCP,192.168.108.187,54203,151.239.209.50,443,2025-08-27-07:23:44,2025-08-27-07:24:18,34,65.24.70.55,9886,CGNAT-003,user0212,SUB100212,Sara Mehta,"197, Ring Road, Kolkata, India",sara.mehta574@yahoo.com,916199488375,916199488037,CUST200212,dynamic,22.54596,88.35316,+917939339811,404453777346482,Saanvi Nair
TCP,10.244.53.20,2649,40.212.25.168,5223,2025-08-27-11:46:28,2025-08-27-11:46:41,13,200.135.252.106,41014,BRAS-002,user0122,SUB100122,Diya Mehta,"58, Nehru Marg, Pune, India",diya.mehta870@outlook.com,919056856624,919056856287,CUST200122,static,18.58428,73.81808,+916112944684,,Ira Reddy
UDP,10.67.157.35,44606,38.159.82.147,53,2025-08-23-07:12:46,2025-08-23-07:14:12,86,181.179.52.222,29244,CGNAT-003,user0035,SUB100035,Ira Gupta,"153, Nehru Marg, Hyderabad, India",ira.gupta902@yahoo.com,919996507527,919996507545,CUST200035,static,17.34673,78.4527,+916301409254,404451263872492,Ayaan Mishra
TCP,192.168.28.195,52427,42.219.73.62,443,2025-08-28-13:12:59,2025-08-28-13:14:51,112,125.242.175.13,4906,BRAS-006,user0155,SUB100155,Aditya Das,"34, Bannerghatta Rd, Delhi, India",aditya.das711@example.in,916037129387,916037129051,CUST200155,static,28.64922,77.22217,+917242810047,SUB892682,Myra Iyer
UDP,172.26.146.103,13358,115.58.50.73,53,2025-08-26-06:47:21,2025-08-26-06:50:19,178,168.142.39.69,6284,BRAS-006,user0081,SUB100081,Saanvi Nair,"73, Gandhi Path, Hyderabad, India",saanvi.nair788@example.in,917794738347,917794738597,CUST200081,dynamic,17.44885,78.46206,,404459396355948,Vivaan Sharma
UDP,192.168.76.151,25270,24.161.133.188,53,2025-08-26-09:00:17,2025-08-26-09:02:11,114,17.187.70.142,33253,CGNAT-004,user0062,SUB100062,Sara Patel,"30, Station Rd, Bengaluru, India",sara.patel539@example.in,917102053950,917102053402,CUST200062,dynamic,12.99665,77.60531,+919666291401,404452773183599,Ananya Nair
TCP,192.168.197.120,37361,114.19.149.226,443,2025-08-28-22:20:21,2025-08-28-22:22:04,103,140.163.43.250,18598,BRAS-007,user0129,SUB100129,Vihaan Mehta,"58, Nehru Marg, Kolkata, India",vihaan.mehta714@outlook.com,917339845461,917339845679,CUST200129,static,22.56859,88.32265,,SUB125917,Aadhya Nair
TCP,100.103.148.121,7795,205.37.118.148,5060,2025-08-25-15:24:40,2025-08-25-15:25:29,49,161.109.250.231,60255,CGNAT-001,user0057,SUB100057,Aarohi Tiwari,"173, Nehru Marg, Delhi, India",aarohi.tiwari378@example.in,916712368516,916712368481,CUST200057,dynamic,28.61606,77.19312,+918674317835,,Ananya Reddy
TCP,10.34.249.101,52236,98.239.71.247,443,2025-08-27-14:53:01,2025-08-27-14:53:07,6,207.235.115.100,5015,CGNAT-005,user0035,SUB100035,Ira Gupta,"153, Nehru Marg, Hyderabad, India",ira.gupta902@yahoo.com,919996507527,919996507545,CUST200035,static,17.34673,78.4527,,SUB379568,
TCP,100.99.133.47,26085,12.56.135.185,443,2025-08-25-09:31:13,2025-08-25-09:34:01,168,209.12.105.11,24328,CGNAT-001,user0246,SUB100246,Muhammad Sharma,"4, Station Rd, Pune, India",muhammad.sharma531@outlook.com,917920530214,917920530566,CUST200246,static,18.51181,73.87032,+917780627426,SUB677024,Aarav Jain
UDP,10.166.21.223,62800,203.86.224.99,53,2025-08-23-20:53:01,2025-08-23-20:56:23,202,221.239.51.171,59069,BRAS-005,user0235,SUB100235,Ananya Nair,"226, Park Street, Kolkata, India",ananya.nair514@gmail.com,919591846386,919591846577,CUST200235,dynamic,22.58303,88.35169,+916377722423,,Riya Reddy
TCP,10.225.112.249,58967,30.171.155.137,443,2025-08-29-05:15:07,2025-08-29-05:16:36,89,148.130.240.194,38966,CGNAT-001,user0038,SUB100038,Ishita Tiwari,"242, Park Street, Bengaluru, India",ishita.tiwari715@yahoo.com,918134352408,918134352400,CUST200038,dynamic,12.95878,77.59936,+919547573984,404452775101904,Krishna Nair
TCP,10.64.57.244,45338,174.248.108.3,443,2025-08-27-05:07:55,2025-08-27-05:08:13,18,61.8.233.189,35673,BRAS-001,user0134,SUB100134,Arjun Das,"143, JLN Marg, Mumbai, India",arjun.das460@example.in,919551104754,919551104212,CUST200134,dynamic,19.07759,72.8777,+918585960347,SUB206400,Arjun Sharma
ICMP,100.85.151.27,0,220.113.11.159,0,2025-08-23-20:29:27,2025-08-23-20:32:01,154,213.55.173.156,38013,BRAS-002,user0242,SUB100242,Ishita Mehta,"94, Ring Road, Pune, India",ishita.mehta579@example.in,916806356512,916806356944,CUST200242,dynamic,18.5187,73.85159,,,Ishaan Reddy
TCP,172.24.123.57,54063,217.166.197.151,443,2025-08-23-12:20:15,2025-08-23-12:24:00,225,219.51.46.224,14469,BRAS-007,user0270,SUB100270,Ishita Singh,"1, JLN Marg, Ahmedabad, India",ishita.singh465@yahoo.com,918574982182,918574982448,CUST200270,dynamic,22.97191,72.54661,,404454128157102,Pari Das
TCP,100.95.75.141,2005,57.152.77.196,5222,2025-08-23-01:55:57,2025-08-23-01:58:00,123,56.36.242.200,59322,BRAS-008,user0287,SUB100287,Vivaan Nair,"62, Ring Road, Mumbai, India",vivaan.nair428@outlook.com,918608432562,918608432689,CUST200287,static,19.0817,72.83406,+918122540729,SUB671759,Krishna Mishra
TCP,192.168.4.193,29254,118.195.89.237,443,2025-08-23-14:37:51,2025-08-23-14:42:36,285,26.199.74.194,49364,BRAS-005,user0028,SUB100028,Arjun Das,"2, Link Road, Pune, India",arjun.das489@example.in,917166587603,917166587690,CUST200028,dynamic,18.51215,73.90155,,404458649399926,Diya Khan
TCP,10.148.232.176,9086,3.64.110.221,5061,2025-08-23-17:49:33,2025-08-23-17:53:11,218,221.116.244.233,43405,BRAS-004,user0260,SUB100260,Aarav Sharma,"164, JLN Marg, Bengaluru, India",aarav.sharma537@example.in,918577848728,918577848997,CUST200260,dynamic,12.9425,77.56797,+918325687193,SUB162845,Ananya Patel
UDP,10.154.20.153,32811,89.45.114.98,53,2025-08-24-10:05:52,2025-08-24-10:06:27,35,90.159.115.17,65135,BRAS-001,user0238,SUB100238,Pari Bose,"169, JLN Marg, Pune, India",pari.bose639@outlook.com,916413797723,916413797929,CUST200238,dynamic,18.55232,73.82244,+917524836057,SUB838915,Sai Gupta
UDP,151.82.45.7,62870,63.74.180.253,26522,2025-08-25-16:33:05,2025-08-25-16:34:35,90,151.82.45.7,0,CGNAT-003,user0144,SUB100144,Aarav Das,"51, Bannerghatta Rd, Lucknow, India",aarav.das334@yahoo.com,917796603341,917796603182,CUST200144,static,26.83793,80.9431,+917336939357,404457107944993,Riya Reddy
